Date;InvoiceNo;CustomerNo;SalesPerson;ProductNo;UnitPrice;Quantity;Amount
04/03/2003;21757;10742;11;17;12,75;26;331,50
09/02/2003;21758;10520;26;62;18,00;49;882,00
07/04/2003;21759;10021;17;43;15,00;50;750,00
06/10/2003;21760;10697;6;39;10,00;25;250,00
04/01/2003;21761;10065;18;77;9,65;12;115,80
03/09/2003;21762;10962;25;58;24,00;26;624,00
28/09/2003;21763;10707;13;18;21,05;31;652,55
25/08/2003;21764;10852;19;16;19,00;8;152,00
18/02/2003;21765;10217;18;72;7,75;46;356,50
04/04/2003;21766;10906;25;3;43,90;38;1668,20
08/04/2003;21767;10924;23;20;14,00;16;224,00
27/02/2003;21768;10307;13;49;21,05;6;126,30
09/04/2003;21769;10787;20;30;36,00;6;216,00
28/08/2003;21770;10650;23;56;30,00;6;180,00
21/07/2003;21771;10589;2;27;19,00;30;570,00
14/01/2003;21772;10874;15;15;123,79;21;2599,59
27/12/2003;21773;10647;4;35;38,00;3;114,00
02/09/2003;21774;10633;5;43;15,00;48;720,00
04/07/2003;21775;10194;13;2;43,90;10;439,00
12/10/2003;21776;10641;24;70;19,00;20;380,00
06/04/2003;21777;10849;6;28;18,00;4;72,00
16/08/2003;21778;10767;14;67;9,50;21;199,50
07/07/2003;21779;10822;16;8;9,20;31;285,20
23/01/2003;21780;10922;24;67;9,50;6;57,00
17/09/2003;21781;10762;8;14;263,50;11;2898,50
25/01/2003;21782;10008;9;49;21,05;19;399,95
07/05/2003;21783;10411;12;37;13,25;43;569,75
05/03/2003;21784;10464;26;72;7,75;7;54,25
05/09/2003;21785;10461;10;44;53,00;6;318,00
31/12/2003;21786;10192;14;62;18,00;49;882,00
25/05/2003;21787;10273;20;11;15,00;23;345,00
23/11/2003;21788;10895;16;56;30,00;22;660,00
04/07/2003;21789;10371;9;7;15,50;9;139,50
27/09/2003;21790;10104;15;65;55,00;2;110,00
01/06/2003;21791;10856;3;35;38,00;37;1406,00
10/11/2003;21792;10431;12;58;24,00;31;744,00
28/08/2003;21793;10156;9;36;17,45;50;872,50
14/09/2003;21794;10817;1;50;10,00;47;470,00
12/05/2003;21795;10762;14;47;7,00;16;112,00
11/11/2003;21796;10828;26;72;7,75;15;116,25
03/11/2003;21797;10861;12;21;12,50;44;550,00
27/12/2003;21798;10260;19;39;10,00;35;350,00
09/03/2003;21799;10013;9;36;17,45;46;802,70
02/03/2003;21800;10587;1;19;30,00;46;1380,00
05/10/2003;21801;10299;15;63;38,00;44;1672,00
03/07/2003;21802;10052;6;41;9,20;18;165,60
15/04/2003;21803;10565;24;42;7,00;18;126,00
12/01/2003;21804;10402;18;58;24,00;33;792,00
02/11/2003;21805;10697;13;25;36,00;40;1440,00
14/06/2003;21806;10578;25;15;123,79;23;2847,17
28/01/2003;21807;10072;7;21;12,50;39;487,50
30/12/2003;21808;10868;19;56;30,00;30;900,00
18/10/2003;21809;10582;9;20;14,00;35;490,00
18/11/2003;21810;10320;19;11;15,00;45;675,00
08/11/2003;21811;10907;9;38;7,45;10;74,50
28/02/2003;21812;10434;23;10;49,30;10;493,00
27/03/2003;21813;10924;7;77;9,65;23;221,95
01/12/2003;21814;10430;5;21;12,50;5;62,50
01/08/2003;21815;10423;20;23;32,00;16;512,00
08/08/2003;21816;10602;15;28;18,00;1;18,00
26/02/2003;21817;10525;6;56;30,00;37;1110,00
10/12/2003;21818;10561;10;10;49,30;10;493,00
26/06/2003;21819;10470;4;72;7,75;21;162,75
05/03/2003;21820;10384;24;11;15,00;34;510,00
29/10/2003;21821;10663;6;43;15,00;2;30,00
24/05/2003;21822;10949;12;28;18,00;37;666,00
01/04/2003;21823;10160;23;14;263,50;39;10276,50
26/11/2003;21824;10004;23;57;19,00;51;969,00
12/09/2003;21825;10976;17;75;13,25;8;106,00
11/11/2003;21826;10732;8;53;6,00;21;126,00
06/12/2003;21827;10885;5;60;263,50;2;527,00
29/04/2003;21828;10852;21;37;13,25;28;371,00
10/01/2003;21829;10612;24;30;36,00;37;1332,00
21/06/2003;21830;10537;19;65;55,00;11;605,00
30/09/2003;21831;10581;10;21;12,50;5;62,50
18/04/2003;21832;10684;25;26;123,79;12;1485,48
23/06/2003;21833;10612;11;9;25,89;17;440,13
19/08/2003;21834;10303;19;2;43,90;36;1580,40
27/06/2003;21835;10241;7;72;7,75;2;15,50
24/08/2003;21836;10079;18;76;9,50;19;180,50
12/08/2003;21837;10552;12;34;2,50;18;45,00
17/12/2003;21838;10361;5;29;43,90;33;1448,70
20/08/2003;21839;10686;5;9;25,89;22;569,58
18/01/2003;21840;10139;11;76;9,50;40;380,00
06/07/2003;21841;10436;1;6;15,50;29;449,50
08/09/2003;21842;10762;13;67;9,50;40;380,00
23/07/2003;21843;10576;16;55;9,00;42;378,00
18/12/2003;21844;10446;8;14;263,50;18;4743,00
24/11/2003;21845;10836;1;57;19,00;38;722,00
29/10/2003;21846;10853;21;29;43,90;47;2063,30
16/04/2003;21847;10678;25;74;24,00;31;744,00
11/04/2003;21848;10259;20;35;38,00;31;1178,00
16/04/2003;21849;10281;12;9;25,89;25;647,25
26/10/2003;21850;10109;8;74;24,00;18;432,00
20/01/2003;21851;10383;12;33;18,00;42;756,00
08/01/2003;21852;10975;15;52;24,00;42;1008,00
24/03/2003;21853;10899;10;69;9,50;20;190,00
18/10/2003;21854;10210;20;39;10,00;12;120,00
01/08/2003;21855;10466;15;21;12,50;34;425,00
26/03/2003;21856;10824;24;68;12,50;5;62,50
15/11/2003;21857;10308;11;23;32,00;24;768,00
26/04/2003;21858;10365;12;41;9,20;31;285,20
30/04/2003;21859;10107;11;62;18,00;43;774,00
12/11/2003;21860;10829;2;57;19,00;42;798,00
02/02/2003;21861;10754;9;45;12,50;39;487,50
11/12/2003;21862;10895;2;18;21,05;22;463,10
05/06/2003;21863;10157;15;15;123,79;20;2475,80
03/04/2003;21864;10004;19;22;21,05;24;505,20
27/10/2003;21865;10506;25;4;34,80;15;522,00
09/01/2003;21866;10061;6;67;9,50;42;399,00
03/09/2003;21867;10649;3;42;7,00;34;238,00
18/02/2003;21868;10811;12;62;18,00;23;414,00
25/09/2003;21869;10491;10;6;15,50;3;46,50
16/10/2003;21870;10139;24;21;12,50;37;462,50
24/06/2003;21871;10566;19;7;15,50;36;558,00
07/03/2003;21872;10860;11;8;9,20;19;174,80
02/09/2003;21873;10191;2;46;15,50;27;418,50
15/06/2003;21874;10749;12;57;19,00;37;703,00
21/05/2003;21875;10859;15;61;31,00;29;899,00
18/05/2003;21876;10864;3;70;19,00;24;456,00
25/12/2003;21877;10778;23;54;24,00;19;456,00
08/09/2003;21878;10435;10;7;15,50;4;62,00
11/07/2003;21879;10708;14;2;43,90;14;614,60
18/06/2003;21880;10843;25;48;14,00;17;238,00
15/07/2003;21881;10508;22;41;9,20;6;55,20
10/07/2003;21882;10491;25;74;24,00;5;120,00
19/02/2003;21883;10043;21;51;14,00;36;504,00
16/07/2003;21884;10574;12;19;30,00;42;1260,00
28/09/2003;21885;10362;3;30;36,00;25;900,00
02/05/2003;21886;10043;18;34;2,50;35;87,50
31/07/2003;21887;10303;17;21;12,50;48;600,00
03/02/2003;21888;10297;25;44;53,00;15;795,00
28/03/2003;21889;10932;11;17;12,75;38;484,50
21/09/2003;21890;10370;4;64;9,00;11;99,00
08/10/2003;21891;10459;8;54;24,00;39;936,00
17/08/2003;21892;10665;16;50;10,00;2;20,00
28/06/2003;21893;10000;26;10;49,30;15;739,50
27/04/2003;21894;10490;24;63;38,00;27;1026,00
31/12/2003;21895;10274;12;60;263,50;17;4479,50
18/02/2003;21896;10953;19;40;32,80;2;65,60
03/02/2003;21897;10762;4;30;36,00;27;972,00
12/11/2003;21898;10982;7;54;24,00;18;432,00
30/05/2003;21899;10819;12;31;21,05;16;336,80
15/04/2003;21900;10504;23;8;9,20;41;377,20
14/10/2003;21901;10797;12;39;10,00;8;80,00
02/07/2003;21902;10067;9;2;43,90;43;1887,70
19/02/2003;21903;10244;13;57;19,00;7;133,00
10/08/2003;21904;10436;3;36;17,45;39;680,55
08/10/2003;21905;10629;6;47;7,00;17;119,00
30/01/2003;21906;10937;8;31;21,05;19;399,95
14/02/2003;21907;10788;4;58;24,00;22;528,00
22/04/2003;21908;10595;5;17;12,75;25;318,75
10/08/2003;21909;10032;5;12;46,00;29;1334,00
07/12/2003;21910;10331;2;45;12,50;34;425,00
26/03/2003;21911;10044;3;1;14,00;43;602,00
11/12/2003;21912;10759;16;21;12,50;30;375,00
09/05/2003;21913;10989;6;58;24,00;21;504,00
15/04/2003;21914;10364;2;61;31,00;5;155,00
10/06/2003;21915;10482;5;51;14,00;6;84,00
02/10/2003;21916;10087;12;58;24,00;28;672,00
27/08/2003;21917;10331;16;25;36,00;33;1188,00
15/06/2003;21918;10605;11;23;32,00;13;416,00
21/03/2003;21919;10205;18;54;24,00;9;216,00
02/10/2003;21920;10828;11;16;19,00;50;950,00
26/10/2003;21921;10629;12;40;32,80;39;1279,20
26/09/2003;21922;10406;26;20;14,00;42;588,00
24/04/2003;21923;10973;22;38;7,45;41;305,45
04/11/2003;21924;10268;12;7;15,50;5;77,50
26/03/2003;21925;10332;5;24;23,25;27;627,75
31/12/2003;21926;10477;12;58;24,00;33;792,00
29/03/2003;21927;10462;14;43;15,00;22;330,00
08/01/2003;21928;10937;10;33;18,00;16;288,00
18/04/2003;21929;10162;16;72;7,75;42;325,50
13/02/2003;21930;10721;14;15;123,79;49;6065,71
13/03/2003;21931;10784;10;43;15,00;49;735,00
01/03/2003;21932;10064;25;61;31,00;19;589,00
18/05/2003;21933;10750;25;1;14,00;47;658,00
18/01/2003;21934;10302;16;61;31,00;8;248,00
20/02/2003;21935;10252;24;45;12,50;12;150,00
31/03/2003;21936;10274;23;37;13,25;19;251,75
17/09/2003;21937;10531;8;69;9,50;39;370,50
22/02/2003;21938;10983;16;38;7,45;20;149,00
20/10/2003;21939;10393;11;50;10,00;22;220,00
28/08/2003;21940;10545;12;2;43,90;15;658,50
16/07/2003;21941;10879;3;29;43,90;34;1492,60
10/01/2003;21942;10699;1;77;9,65;43;414,95
19/12/2003;21943;10217;3;36;17,45;44;767,80
18/06/2003;21944;10414;3;62;18,00;39;702,00
29/06/2003;21945;10504;8;43;15,00;8;120,00
01/11/2003;21946;10383;5;8;9,20;50;460,00
19/12/2003;21947;10731;16;36;17,45;2;34,90
18/03/2003;21948;10421;14;8;9,20;46;423,20
31/03/2003;21949;10089;7;75;13,25;7;92,75
01/10/2003;21950;10052;2;20;14,00;5;70,00
20/06/2003;21951;10702;6;7;15,50;41;635,50
23/06/2003;21952;10824;18;17;12,75;30;382,50
23/05/2003;21953;10181;7;75;13,25;16;212,00
01/05/2003;21954;10127;19;35;38,00;8;304,00
23/06/2003;21955;10679;3;17;12,75;2;25,50
21/10/2003;21956;10542;11;76;9,50;44;418,00
08/07/2003;21957;10331;5;31;21,05;40;842,00
20/01/2003;21958;10014;22;16;19,00;48;912,00
08/07/2003;21959;10253;9;4;34,80;13;452,40
12/05/2003;21960;10363;3;34;2,50;38;95,00
28/12/2003;21961;10487;7;36;17,45;49;855,05
11/05/2003;21962;10934;18;76;9,50;16;152,00
29/07/2003;21963;10575;22;2;43,90;34;1492,60
17/03/2003;21964;10398;13;60;263,50;1;263,50
15/10/2003;21965;10633;8;67;9,50;34;323,00
13/10/2003;21966;10000;23;57;19,00;41;779,00
01/07/2003;21967;10121;17;12;46,00;28;1288,00
05/07/2003;21968;10780;6;44;53,00;29;1537,00
16/03/2003;21969;10678;2;17;12,75;31;395,25
19/04/2003;21970;10543;4;54;24,00;22;528,00
16/06/2003;21971;10708;10;37;13,25;32;424,00
05/02/2003;21972;10621;21;17;12,75;41;522,75
29/07/2003;21973;10600;25;51;14,00;47;658,00
06/06/2003;21974;10693;10;40;32,80;41;1344,80
08/01/2003;21975;10759;3;68;12,50;43;537,50
27/08/2003;21976;10213;22;49;21,05;15;315,75
10/07/2003;21977;10835;22;58;24,00;6;144,00
27/08/2003;21978;10206;2;43;15,00;22;330,00
10/10/2003;21979;10820;5;8;9,20;27;248,40
27/09/2003;21980;10482;14;15;123,79;41;5075,39
18/10/2003;21981;10917;7;48;14,00;12;168,00
19/12/2003;21982;10541;19;37;13,25;17;225,25
11/10/2003;21983;10325;19;75;13,25;22;291,50
30/08/2003;21984;10692;5;76;9,50;26;247,00
29/09/2003;21985;10369;17;29;43,90;8;351,20
18/03/2003;21986;10190;25;5;12,50;41;512,50
16/02/2003;21987;10609;2;71;53,00;23;1219,00
02/10/2003;21988;10395;11;17;12,75;16;204,00
15/11/2003;21989;10845;7;53;6,00;18;108,00
23/08/2003;21990;10256;6;25;36,00;30;1080,00
08/11/2003;21991;10178;11;61;31,00;15;465,00
28/07/2003;21992;10637;6;72;7,75;36;279,00
13/01/2003;21993;10519;20;58;24,00;36;864,00
13/10/2003;21994;10279;11;58;24,00;3;72,00
29/07/2003;21995;10222;24;65;55,00;24;1320,00
16/10/2003;21996;10412;12;75;13,25;34;450,50
20/04/2003;21997;10726;16;29;43,90;34;1492,60
20/06/2003;21998;10318;9;1;14,00;48;672,00
22/04/2003;21999;10381;4;75;13,25;32;424,00
22/06/2003;22000;10361;12;11;15,00;41;615,00
11/11/2003;22001;10852;8;30;36,00;33;1188,00
15/03/2003;22002;10273;13;50;10,00;8;80,00
02/12/2003;22003;10761;4;23;32,00;2;64,00
04/01/2003;22004;10728;6;56;30,00;46;1380,00
26/02/2003;22005;10477;2;21;12,50;32;400,00
19/09/2003;22006;10471;8;21;12,50;34;425,00
14/08/2003;22007;10200;16;64;9,00;18;162,00
11/08/2003;22008;10563;6;12;46,00;29;1334,00
04/10/2003;22009;10762;19;6;15,50;6;93,00
25/10/2003;22010;10487;8;62;18,00;6;108,00
22/03/2003;22011;10782;22;47;7,00;31;217,00
08/08/2003;22012;10176;11;73;49,30;10;493,00
08/04/2003;22013;10095;25;42;7,00;11;77,00
06/07/2003;22014;10226;18;8;9,20;9;82,80
12/03/2003;22015;10605;20;67;9,50;29;275,50
30/01/2003;22016;10837;7;73;49,30;8;394,40
27/08/2003;22017;10974;11;38;7,45;4;29,80
25/12/2003;22018;10251;10;60;263,50;25;6587,50
21/04/2003;22019;10794;21;47;7,00;6;42,00
02/09/2003;22020;10732;11;56;30,00;16;480,00
05/02/2003;22021;10155;18;35;38,00;26;988,00
12/03/2003;22022;10359;20;20;14,00;36;504,00
19/10/2003;22023;10768;8;25;36,00;6;216,00
12/04/2003;22024;10166;6;26;123,79;32;3961,28
16/03/2003;22025;10038;24;45;12,50;44;550,00
08/01/2003;22026;10411;9;11;15,00;42;630,00
24/03/2003;22027;10757;18;3;43,90;19;834,10
30/08/2003;22028;10012;19;21;12,50;12;150,00
13/03/2003;22029;10310;7;62;18,00;11;198,00
04/04/2003;22030;10411;3;59;55,00;39;2145,00
13/07/2003;22031;10564;23;46;15,50;49;759,50
13/01/2003;22032;10422;2;45;12,50;24;300,00
20/06/2003;22033;10834;20;12;46,00;33;1518,00
07/05/2003;22034;10830;10;2;43,90;10;439,00
24/10/2003;22035;10585;16;9;25,89;35;906,15
21/04/2003;22036;10772;14;35;38,00;26;988,00
26/07/2003;22037;10790;17;39;10,00;3;30,00
10/10/2003;22038;10189;25;33;18,00;31;558,00
08/06/2003;22039;10072;6;64;9,00;44;396,00
18/06/2003;22040;10871;18;61;31,00;50;1550,00
20/10/2003;22041;10068;18;27;19,00;44;836,00
03/03/2003;22042;10884;14;39;10,00;34;340,00
05/04/2003;22043;10648;17;1;14,00;18;252,00
16/09/2003;22044;10409;2;21;12,50;46;575,00
27/11/2003;22045;10905;16;3;43,90;18;790,20
31/07/2003;22046;10266;1;22;21,05;38;799,90
03/11/2003;22047;10074;24;26;123,79;38;4704,02
20/02/2003;22048;10666;11;37;13,25;47;622,75
26/11/2003;22049;10778;9;9;25,89;43;1113,27
27/12/2003;22050;10967;15;17;12,75;42;535,50
01/11/2003;22051;10265;9;26;123,79;2;247,58
09/12/2003;22052;10461;7;30;36,00;39;1404,00
04/06/2003;22053;10542;20;75;13,25;27;357,75
17/01/2003;22054;10480;16;13;19,00;25;475,00
14/09/2003;22055;10555;13;13;19,00;11;209,00
23/05/2003;22056;10354;12;4;34,80;46;1600,80
15/04/2003;22057;10826;16;57;19,00;11;209,00
27/11/2003;22058;10987;3;63;38,00;16;608,00
25/07/2003;22059;10211;4;50;10,00;21;210,00
23/09/2003;22060;10105;6;45;12,50;30;375,00
10/02/2003;22061;10667;12;33;18,00;28;504,00
21/04/2003;22062;10436;8;13;19,00;20;380,00
23/03/2003;22063;10202;14;41;9,20;6;55,20
06/09/2003;22064;10370;9;24;23,25;48;1116,00
21/10/2003;22065;10404;8;25;36,00;21;756,00
17/11/2003;22066;10869;9;35;38,00;12;456,00
30/07/2003;22067;10212;24;77;9,65;32;308,80
28/05/2003;22068;10661;17;22;21,05;27;568,35
30/01/2003;22069;10822;2;49;21,05;25;526,25
10/03/2003;22070;10003;14;11;15,00;39;585,00
21/01/2003;22071;10906;11;31;21,05;48;1010,40
20/11/2003;22072;10542;15;72;7,75;49;379,75
17/02/2003;22073;10534;14;26;123,79;12;1485,48
17/05/2003;22074;10053;13;24;23,25;38;883,50
26/02/2003;22075;10448;18;26;123,79;37;4580,23
18/12/2003;22076;10088;10;5;12,50;45;562,50
01/10/2003;22077;10629;13;29;43,90;49;2151,10
26/07/2003;22078;10816;24;15;123,79;12;1485,48
13/03/2003;22079;10263;17;68;12,50;25;312,50
28/03/2003;22080;10585;26;77;9,65;12;115,80
04/09/2003;22081;10561;5;2;43,90;15;658,50
19/11/2003;22082;10994;7;5;12,50;25;312,50
05/04/2003;22083;10054;18;9;25,89;12;310,68
15/10/2003;22084;10486;23;10;49,30;30;1479,00
12/09/2003;22085;10288;20;40;32,80;35;1148,00
03/04/2003;22086;10776;23;17;12,75;5;63,75
11/06/2003;22087;10069;14;65;55,00;8;440,00
18/05/2003;22088;10609;10;37;13,25;48;636,00
21/01/2003;22089;10664;14;76;9,50;26;247,00
29/05/2003;22090;10663;11;33;18,00;8;144,00
14/08/2003;22091;10615;7;54;24,00;33;792,00
24/11/2003;22092;10596;22;63;38,00;34;1292,00
04/04/2003;22093;10077;15;41;9,20;50;460,00
10/07/2003;22094;10549;4;29;43,90;50;2195,00
12/02/2003;22095;10825;13;25;36,00;30;1080,00
02/01/2003;22096;10612;21;56;30,00;35;1050,00
26/08/2003;22097;10346;17;52;24,00;36;864,00
18/12/2003;22098;10047;4;47;7,00;47;329,00
06/10/2003;22099;10671;3;73;49,30;44;2169,20
17/06/2003;22100;10300;13;11;15,00;45;675,00
28/12/2003;22101;10852;14;72;7,75;11;85,25
25/10/2003;22102;10069;4;44;53,00;17;901,00
07/10/2003;22103;10234;19;6;15,50;7;108,50
15/07/2003;22104;10983;10;77;9,65;46;443,90
15/01/2003;22105;10939;25;62;18,00;47;846,00
02/01/2003;22106;10650;20;67;9,50;51;484,50
14/09/2003;22107;10215;24;48;14,00;41;574,00
04/10/2003;22108;10118;7;17;12,75;3;38,25
25/03/2003;22109;10547;23;64;9,00;16;144,00
19/07/2003;22110;10031;13;76;9,50;37;351,50
20/06/2003;22111;10703;14;4;34,80;18;626,40
14/10/2003;22112;10001;12;71;53,00;25;1325,00
17/07/2003;22113;10106;18;77;9,65;7;67,55
28/04/2003;22114;10987;3;74;24,00;7;168,00
04/06/2003;22115;10192;24;76;9,50;39;370,50
14/04/2003;22116;10715;5;64;9,00;34;306,00
24/08/2003;22117;10674;1;31;21,05;15;315,75
16/06/2003;22118;10401;21;44;53,00;33;1749,00
10/08/2003;22119;10843;26;70;19,00;23;437,00
15/04/2003;22120;10337;10;3;43,90;8;351,20
20/04/2003;22121;10333;12;10;49,30;29;1429,70
28/09/2003;22122;10095;22;48;14,00;51;714,00
06/02/2003;22123;10002;4;18;21,05;4;84,20
28/01/2003;22124;10392;13;68;12,50;20;250,00
25/12/2003;22125;10823;21;32;12,00;41;492,00
21/10/2003;22126;10907;20;41;9,20;36;331,20
24/02/2003;22127;10965;11;39;10,00;47;470,00
21/05/2003;22128;10553;21;19;30,00;3;90,00
16/10/2003;22129;10439;15;75;13,25;16;212,00
06/03/2003;22130;10021;11;12;46,00;46;2116,00
06/07/2003;22131;10995;4;77;9,65;23;221,95
17/05/2003;22132;10595;25;72;7,75;23;178,25
27/07/2003;22133;10164;9;54;24,00;26;624,00
02/11/2003;22134;10543;23;67;9,50;22;209,00
13/07/2003;22135;10586;18;31;21,05;48;1010,40
24/10/2003;22136;10600;11;30;36,00;12;432,00
24/04/2003;22137;10067;21;43;15,00;39;585,00
16/12/2003;22138;10331;2;67;9,50;6;57,00
01/06/2003;22139;10979;12;69;9,50;31;294,50
18/07/2003;22140;10407;16;52;24,00;15;360,00
20/10/2003;22141;10941;3;53;6,00;33;198,00
09/05/2003;22142;10070;25;62;18,00;23;414,00
15/07/2003;22143;10926;2;29;43,90;42;1843,80
03/10/2003;22144;10319;4;50;10,00;5;50,00
30/06/2003;22145;10192;19;63;38,00;10;380,00
19/12/2003;22146;10605;18;43;15,00;20;300,00
31/10/2003;22147;10710;1;76;9,50;34;323,00
02/03/2003;22148;10053;3;33;18,00;48;864,00
31/08/2003;22149;10981;19;68;12,50;31;387,50
21/01/2003;22150;10513;13;27;19,00;16;304,00
30/12/2003;22151;10407;10;68;12,50;33;412,50
14/07/2003;22152;10945;22;9;25,89;47;1216,83
18/10/2003;22153;10615;5;73;49,30;8;394,40
27/07/2003;22154;10939;4;5;12,50;27;337,50
30/12/2003;22155;10401;20;20;14,00;38;532,00
03/02/2003;22156;10400;2;53;6,00;32;192,00
21/03/2003;22157;10186;14;26;123,79;14;1733,06
27/07/2003;22158;10665;9;62;18,00;37;666,00
06/11/2003;22159;10153;19;46;15,50;35;542,50
29/09/2003;22160;10600;21;21;12,50;25;312,50
01/01/2003;22161;10464;23;77;9,65;1;9,65
29/11/2003;22162;10446;20;57;19,00;44;836,00
08/02/2003;22163;10215;3;15;123,79;21;2599,59
20/01/2003;22164;10453;26;43;15,00;9;135,00
02/05/2003;22165;10037;20;16;19,00;33;627,00
21/10/2003;22166;10582;2;14;263,50;11;2898,50
08/10/2003;22167;10495;22;70;19,00;46;874,00
15/02/2003;22168;10799;5;39;10,00;17;170,00
23/09/2003;22169;10698;23;29;43,90;27;1185,30
26/08/2003;22170;10752;1;72;7,75;36;279,00
13/02/2003;22171;10771;7;15;123,79;8;990,32
09/07/2003;22172;10860;11;23;32,00;26;832,00
01/08/2003;22173;10093;9;19;30,00;16;480,00
02/12/2003;22174;10087;12;62;18,00;28;504,00
12/07/2003;22175;10463;21;29;43,90;24;1053,60
11/09/2003;22176;10946;13;44;53,00;22;1166,00
29/11/2003;22177;10602;1;20;14,00;13;182,00
19/06/2003;22178;10501;19;41;9,20;47;432,40
28/01/2003;22179;10640;2;10;49,30;48;2366,40
14/02/2003;22180;10408;12;63;38,00;16;608,00
04/12/2003;22181;10491;6;18;21,05;46;968,30
16/02/2003;22182;10268;4;58;24,00;14;336,00
22/01/2003;22183;10292;6;22;21,05;14;294,70
07/07/2003;22184;10837;6;9;25,89;35;906,15
30/04/2003;22185;10290;14;16;19,00;2;38,00
17/07/2003;22186;10852;23;32;12,00;19;228,00
22/05/2003;22187;10844;6;64;9,00;35;315,00
29/01/2003;22188;10525;13;10;49,30;16;788,80
30/03/2003;22189;10446;24;45;12,50;34;425,00
21/03/2003;22190;10980;26;26;123,79;9;1114,11
30/04/2003;22191;10921;26;11;15,00;19;285,00
27/07/2003;22192;10159;4;16;19,00;19;361,00
26/01/2003;22193;10204;10;43;15,00;30;450,00
31/01/2003;22194;10978;24;1;14,00;22;308,00
12/07/2003;22195;10362;24;43;15,00;39;585,00
29/05/2003;22196;10780;12;71;53,00;46;2438,00
11/12/2003;22197;10753;4;57;19,00;46;874,00
16/01/2003;22198;10342;18;53;6,00;43;258,00
16/04/2003;22199;10490;19;8;9,20;28;257,60
17/11/2003;22200;10986;26;59;55,00;30;1650,00
25/01/2003;22201;10614;24;2;43,90;50;2195,00
26/10/2003;22202;10570;7;56;30,00;24;720,00
19/01/2003;22203;10623;9;42;7,00;26;182,00
08/05/2003;22204;10383;12;2;43,90;32;1404,80
03/03/2003;22205;10282;25;59;55,00;27;1485,00
01/07/2003;22206;10239;3;13;19,00;8;152,00
03/12/2003;22207;10844;7;45;12,50;41;512,50
03/11/2003;22208;10288;23;8;9,20;48;441,60
29/07/2003;22209;10117;10;9;25,89;3;77,67
24/06/2003;22210;10333;23;40;32,80;22;721,60
01/12/2003;22211;10012;1;36;17,45;33;575,85
04/11/2003;22212;10684;7;69;9,50;34;323,00
10/07/2003;22213;10484;20;58;24,00;24;576,00
28/10/2003;22214;10822;22;69;9,50;33;313,50
29/06/2003;22215;10030;1;52;24,00;42;1008,00
23/08/2003;22216;10422;22;36;17,45;43;750,35
09/03/2003;22217;10141;6;53;6,00;51;306,00
26/04/2003;22218;10489;21;25;36,00;11;396,00
14/08/2003;22219;10363;13;74;24,00;48;1152,00
19/09/2003;22220;10673;17;9;25,89;17;440,13
05/03/2003;22221;10885;10;34;2,50;15;37,50
29/11/2003;22222;10008;24;23;32,00;12;384,00
05/05/2003;22223;10799;20;50;10,00;26;260,00
04/07/2003;22224;10636;7;35;38,00;6;228,00
10/10/2003;22225;10439;20;32;12,00;43;516,00
08/08/2003;22226;10274;13;49;21,05;14;294,70
07/03/2003;22227;10467;20;9;25,89;29;750,81
05/04/2003;22228;10482;8;73;49,30;30;1479,00
22/02/2003;22229;10593;18;44;53,00;31;1643,00
27/12/2003;22230;10979;26;41;9,20;26;239,20
02/08/2003;22231;10104;23;42;7,00;22;154,00
25/06/2003;22232;10569;9;43;15,00;24;360,00
02/12/2003;22233;10595;19;23;32,00;47;1504,00
02/12/2003;22234;10441;13;71;53,00;3;159,00
11/03/2003;22235;10567;21;75;13,25;34;450,50
03/10/2003;22236;10883;19;58;24,00;28;672,00
07/12/2003;22237;10791;7;41;9,20;31;285,20
16/07/2003;22238;10683;2;2;43,90;22;965,80
11/04/2003;22239;10602;25;42;7,00;20;140,00
08/07/2003;22240;10752;21;52;24,00;2;48,00
04/07/2003;22241;10518;14;13;19,00;22;418,00
29/08/2003;22242;10758;21;15;123,79;27;3342,33
22/09/2003;22243;10858;25;1;14,00;41;574,00
17/06/2003;22244;10789;9;44;53,00;47;2491,00
29/05/2003;22245;10242;17;56;30,00;31;930,00
22/04/2003;22246;10332;21;75;13,25;31;410,75
28/10/2003;22247;10152;10;42;7,00;45;315,00
27/04/2003;22248;10104;6;44;53,00;40;2120,00
14/08/2003;22249;10948;2;15;123,79;43;5322,97
20/07/2003;22250;10508;13;35;38,00;35;1330,00
20/09/2003;22251;10989;17;54;24,00;27;648,00
28/12/2003;22252;10752;13;43;15,00;31;465,00
10/12/2003;22253;10785;2;14;263,50;21;5533,50
19/10/2003;22254;10906;7;65;55,00;1;55,00
01/05/2003;22255;10319;15;52;24,00;33;792,00
29/03/2003;22256;10437;14;33;18,00;7;126,00
23/11/2003;22257;10951;24;27;19,00;27;513,00
02/11/2003;22258;10991;5;20;14,00;2;28,00
