Invoice_Num	Date	Purchaser	Vendor_Code	Amount
2018	2004-03-27	Vijay	DEJ39	5898.51
2083	2004-03-27	Suzie	ZER69	53596.99
2089	2004-03-27	Vijay	OFC92	14566.81
2098	2004-03-27	Suzie	SZU33	9496.99
2190	2004-03-27	Suzie	BOR16	53267.3
2204	2004-03-27	Vijay	SOO37	86947.06
2242	2004-03-27	Suzie	NNZ78	30632.06
2250	2004-03-27	Vijay	CVC53	32398.75
2317	2004-03-27	Adam	WZH31	83501.99
2322	2004-03-27	Adam	IQX05	54137.36
2344	2004-03-27	Suzie	TUS00	40182.35
2351	2004-03-27	Vijay	XKG70	45789.91
2351	2004-03-27	Vijay	GVV46	74383.26
2357	2004-03-27	Vijay	KDR05	9466.26
2366	2004-03-27	Vijay	MMW04	69188.56
2373	2004-03-27	Vijay	JNG25	41011.34
2377	2004-03-27	Vijay	DAH55	89661.71
2398	2004-03-27	Vijay	XKG70	63540.13
2425	2004-03-27	Adam	CCX30	91112.26
2438	2004-03-27	Vijay	ZUD45	48515.64
2438	2004-03-27	Vijay	GRQ85	16531.11
2460	2004-03-27	Vijay	XBV23	56598.94
2476	2004-03-27	Vijay	GRQ85	75775.0
2482	2004-03-27	Adam	EPS37	12651.98
2486	2004-03-27	Suzie	FGZ13	26904.3
2493	2004-03-27	Suzie	TZC71	24695.58
2503	2004-03-27	Vijay	CFO05	48985.95
2508	2004-03-27	Suzie	FOX38	52016.54
2518	2004-03-27	Adam	JYT11	92098.02
2526	2004-03-27	Suzie	GPF90	85578.43
2543	2004-03-27	Adam	MFV17	24889.96
2561	2004-03-27	Suzie	WSN90	64876.94
2577	2004-03-27	Vijay	EFY10	86257.3
2598	2004-03-27	Vijay	WZH31	95942.74
2607	2004-03-27	Adam	YBZ57	99772.05
2642	2004-03-27	Vijay	IPQ35	39210.94
2651	2004-03-27	Vijay	JTH51	66515.39
2651	2004-03-27	Suzie	ZTG40	51241.2
2662	2004-03-27	Suzie	KGO02	77160.61
2669	2004-03-27	Vijay	ORN29	85730.55
2682	2004-03-27	Suzie	KCW19	4703.45
2692	2004-03-27	Vijay	CDH76	47133.96
2714	2004-03-27	Suzie	JRG45	51966.22
2752	2004-03-27	Adam	JAH56	57190.68
2754	2004-03-27	Suzie	DBE55	72729.66
2764	2004-03-27	Adam	FYE63	10459.32
2777	2004-03-27	Vijay	CLP59	66695.1
2790	2004-03-27	Vijay	YGG32	40514.66
2802	2004-03-27	Vijay	HOC89	60103.28
2808	2004-03-27	Suzie	XBV23	38410.76
2870	2004-03-27	Vijay	WSN90	76571.57
2888	2004-03-27	Suzie	LPB47	90852.85
2926	2004-03-27	Suzie	CPV96	12629.62
2952	2004-03-27	Vijay	DNY95	63837.68
2963	2004-03-27	Vijay	ONB84	55533.48
2979	2004-03-27	Adam	EXO08	92697.77
2980	2004-03-27	Vijay	GYD00	30076.11
2993	2004-03-27	Suzie	FFI55	15679.68
3027	2004-03-27	Suzie	AII47	8041.43
3031	2004-03-27	Vijay	ZHD69	20465.72
3090	2004-03-27	Vijay	RHA00	67445.87
3101	2004-03-27	Suzie	ECA51	44291.23
3125	2004-03-27	Vijay	JCO31	48878.34
3134	2004-03-27	Suzie	DAF47	22288.39
3154	2004-03-27	Vijay	KCF14	95197.04
3166	2004-03-27	Vijay	LSP72	79756.52
3186	2004-03-27	Adam	GYD00	73916.71
3190	2004-03-27	Vijay	JQS22	2763.11
3198	2004-03-27	Suzie	VID27	75207.49
3226	2004-03-27	Vijay	NRS07	95890.55
3255	2004-03-27	Vijay	DQQ46	13650.5
3275	2004-03-27	Adam	CNC32	83630.54
3282	2004-03-27	Adam	XXH95	28037.31
3301	2004-03-27	Vijay	OTF93	92610.74
3306	2004-03-27	Adam	DRW31	57257.84
3308	2004-03-27	Suzie	EFY10	12886.76
3317	2004-03-27	Adam	WII20	99192.12
3320	2004-03-27	Adam	SQH43	43308.31
3363	2004-03-27	Vijay	ZIW94	33628.57
3375	2004-03-27	Suzie	PCN39	65475.43
3392	2004-03-27	Vijay	YDB05	39774.7
3393	2004-03-27	Vijay	BAY81	59385.76
3397	2004-03-27	Adam	CWW45	16551.39
3398	2004-03-27	Suzie	FMN46	87260.53
3430	2004-03-27	Suzie	JLF57	98807.4
3464	2004-03-27	Vijay	SOI83	34938.91
3473	2004-03-27	Vijay	TKS06	67302.81
3503	2004-03-27	Vijay	XOL02	80476.94
3504	2004-03-27	Adam	RHI40	93880.51
3572	2004-03-27	Vijay	BDV39	19687.72
3576	2004-03-27	Vijay	FGZ13	12280.91
3597	2004-03-27	Suzie	HAG80	97547.94
3615	2004-03-27	Vijay	JNH16	35970.6
3616	2004-03-27	Vijay	EPZ68	54231.65
3629	2004-03-27	Adam	HOC89	95110.69
3632	2004-03-27	Vijay	CJB00	25865.02
3669	2004-03-27	Vijay	DRM19	38390.26
3681	2004-03-27	Adam	NUC17	86854.78
3694	2004-03-27	Adam	CAP92	45447.11
3699	2004-03-27	Vijay	KWP06	94411.05
3744	2004-03-27	Vijay	ECY82	16705.06
3803	2004-03-27	Vijay	UZN99	17577.4
3827	2004-03-27	Adam	PIL41	28988.94
3840	2004-03-27	Adam	JCL01	2199.94
3841	2004-03-27	Vijay	KGO02	53212.05
3842	2004-03-27	Vijay	RYG71	96078.41
3857	2004-03-27	Adam	WBQ79	48280.05
3874	2004-03-27	Vijay	CWW45	66377.45
3895	2004-03-27	Suzie	MGZ99	80324.91
3895	2004-03-27	Vijay	BMI40	34301.07
3908	2004-03-27	Vijay	XXH95	51606.46
3913	2004-03-27	Adam	TUS00	40098.62
3926	2004-03-27	Vijay	TUS00	75989.99
3931	2004-03-27	Suzie	EXO08	57671.28
3933	2004-03-27	Adam	OBM99	94802.53
3961	2004-03-27	Adam	LPB47	71570.31
3974	2004-03-27	Suzie	CNC32	15157.37
3978	2004-03-27	Vijay	IQX05	15451.38
3978	2004-03-27	Adam	IVF79	74475.19
3995	2004-03-27	Vijay	SOI83	58054.89
4009	2004-03-27	Suzie	BDV39	37361.19
4018	2004-03-27	Vijay	DOT60	84957.22
4028	2004-03-27	Adam	XDT72	94428.81
4028	2004-03-27	Adam	TUZ06	66370.84
4049	2004-03-27	Vijay	FMN46	57261.04
4071	2004-03-27	Adam	JTH51	83653.09
4086	2004-03-27	Vijay	LJN20	60549.57
4132	2004-03-27	Vijay	KFD19	85387.7
4143	2004-03-27	Suzie	ZTG40	92831.2
4144	2004-03-27	Vijay	WHR98	33013.07
4151	2004-03-27	Vijay	ZBV52	67088.31
4155	2004-03-27	Vijay	ZBA50	76393.2
4193	2004-03-27	Adam	BFR09	33827.83
4210	2004-03-27	Suzie	EIO62	91423.55
4218	2004-03-27	Suzie	MZB49	43325.58
4234	2004-03-27	Vijay	MSD77	16384.99
4266	2004-03-27	Vijay	VID27	86793.0
4274	2004-03-27	Adam	YAG49	22461.74
4307	2004-03-27	Vijay	BDV39	77828.36
4347	2004-03-27	Vijay	JCY21	69825.58
4397	2004-03-27	Vijay	JAN45	77387.3
4401	2004-03-27	Adam	TAY58	97656.02
4433	2004-03-27	Adam	FTW52	47411.13
4440	2004-03-27	Adam	UOF02	43064.85
4480	2004-03-27	Vijay	KUX44	81437.81
4485	2004-03-27	Suzie	ZUO35	13422.04
4509	2004-03-27	Vijay	ZCK31	61034.98
4564	2004-03-27	Vijay	TEL46	65824.34
4571	2004-03-27	Vijay	LJN20	65874.82
4572	2004-03-27	Adam	CMY93	88299.57
4579	2004-03-27	Vijay	NTM61	62892.41
4592	2004-03-27	Vijay	XFD11	20346.16
4604	2004-03-27	Vijay	KWV45	82842.7
4609	2004-03-27	Vijay	LLA90	66540.07
4634	2004-03-27	Suzie	MDM90	99493.14
4675	2004-03-27	Adam	LJN20	66580.39
4676	2004-03-27	Vijay	INO72	57837.58
4782	2004-03-27	Adam	LVI93	72496.82
4790	2004-03-27	Vijay	ABT73	4320.15
4800	2004-03-27	Adam	TEZ31	44057.6
4815	2004-03-27	Vijay	UZN99	52804.01
4847	2004-03-27	Adam	ZQX97	35071.72
4867	2004-03-27	Adam	EHD54	90627.93
4868	2004-03-27	Adam	JNH16	94986.97
4886	2004-03-27	Vijay	CMY93	74499.63
4886	2004-03-27	Vijay	TEG41	62423.03
4889	2004-03-27	Vijay	FOX38	33474.66
4906	2004-03-27	Vijay	TGZ10	92168.58
4915	2004-03-27	Suzie	EPZ68	20593.19
4917	2004-03-27	Adam	BNZ96	63797.1
4925	2004-03-27	Suzie	GGB38	88576.98
4926	2004-03-27	Suzie	FHU51	30010.44
4929	2004-03-27	Vijay	ZTC15	46268.53
4941	2004-03-27	Suzie	JSE97	86178.19
4960	2004-03-27	Vijay	DRW31	84070.25
4974	2004-03-27	Adam	YRN50	77819.89
4985	2004-03-27	Adam	TEG41	56272.82
4992	2004-03-27	Suzie	CIW95	23659.62
24	2004-03-28	Vijay	NUC17	89018.87
44	2004-03-28	Vijay	UIF03	62233.49
53	2004-03-28	Suzie	GIR18	58669.05
77	2004-03-28	Adam	TEZ31	35974.94
99	2004-03-28	Vijay	DWG87	18862.15
122	2004-03-28	Vijay	VQP10	80515.25
143	2004-03-28	Adam	SOO37	7413.43
174	2004-03-28	Vijay	HDV50	22282.55
177	2004-03-28	Vijay	YIE77	91388.7
178	2004-03-28	Suzie	MMW04	83758.86
213	2004-03-28	Vijay	OLR42	42179.03
227	2004-03-28	Adam	EAB95	92078.67
266	2004-03-28	Vijay	SYU65	36129.51
301	2004-03-28	Vijay	WZH31	97424.55
311	2004-03-28	Adam	ALR32	51513.36
383	2004-03-28	Adam	DQQ46	70878.89
436	2004-03-28	Vijay	AKO54	40523.94
441	2004-03-28	Vijay	ZRE84	29057.69
447	2004-03-28	Adam	LYN67	54742.8
448	2004-03-28	Adam	KDR05	67886.79
484	2004-03-28	Suzie	ZXF02	41094.46
562	2004-03-28	Vijay	UOF02	11070.64
577	2004-03-28	Adam	CQX69	99547.3
604	2004-03-28	Adam	BAY81	84926.16
628	2004-03-28	Vijay	OBM99	8737.42
653	2004-03-28	Adam	HIQ84	31788.47
661	2004-03-28	Vijay	XVD64	30016.95
665	2004-03-28	Vijay	NTM61	13378.99
677	2004-03-28	Suzie	DAZ63	5252.16
693	2004-03-28	Adam	SOO37	17614.97
708	2004-03-28	Vijay	OID66	98193.53
711	2004-03-28	Adam	MIG08	87264.59
732	2004-03-28	Adam	WDS90	93656.65
763	2004-03-28	Vijay	HUH13	69901.63
782	2004-03-28	Suzie	RHK19	2077.96
800	2004-03-28	Vijay	EIO62	27689.21
812	2004-03-28	Vijay	DMJ97	28090.23
884	2004-03-28	Vijay	TUS00	12586.18
901	2004-03-28	Suzie	OCD51	31410.88
936	2004-03-28	Suzie	KFS54	16753.06
945	2004-03-28	Vijay	LWO59	98400.65
962	2004-03-28	Adam	XKW41	10715.81
975	2004-03-28	Adam	ERY00	90191.56
979	2004-03-28	Vijay	GYD00	4503.66
980	2004-03-28	Vijay	DRW31	11213.04
996	2004-03-28	Vijay	RDO14	21564.72
1003	2004-03-28	Vijay	EYO88	92485.67
1009	2004-03-28	Vijay	SYU65	15984.43
1012	2004-03-28	Vijay	WWV88	43325.91
1070	2004-03-28	Adam	KRT63	79746.07
1070	2004-03-28	Vijay	DHX76	48460.59
1078	2004-03-28	Vijay	KWV45	74324.89
1082	2004-03-28	Vijay	CIW95	27138.23
1099	2004-03-28	Vijay	FEK12	4423.83
1103	2004-03-28	Suzie	YUV56	84529.99
1106	2004-03-28	Adam	WBQ79	44374.3
1110	2004-03-28	Adam	PWY60	59427.67
1145	2004-03-28	Adam	XIH33	89412.77
1182	2004-03-28	Suzie	IPQ35	82649.42
1199	2004-03-28	Vijay	NZH73	4282.36
1210	2004-03-28	Vijay	PEF36	86689.57
1211	2004-03-28	Adam	LSF27	82848.65
1243	2004-03-28	Suzie	HOC89	95120.24
1299	2004-03-28	Suzie	PXG37	74040.0
1306	2004-03-28	Adam	FTW52	98379.84
1359	2004-03-28	Suzie	TKS06	3645.22
1367	2004-03-28	Vijay	PGC43	25803.62
1379	2004-03-28	Vijay	BNZ96	29010.61
1381	2004-03-28	Vijay	AXN63	39101.86
1417	2004-03-28	Suzie	NRS07	48696.42
1492	2004-03-28	Vijay	MCR88	39519.34
1500	2004-03-28	Adam	FEK12	73416.06
1511	2004-03-28	Suzie	QMR83	61681.78
1513	2004-03-28	Vijay	ZET22	47162.53
1550	2004-03-28	Adam	CZW33	87843.07
1570	2004-03-28	Vijay	PRZ12	66392.88
1597	2004-03-28	Vijay	INO72	86142.39
1607	2004-03-28	Suzie	TEL46	98164.29
1616	2004-03-28	Vijay	KRT63	14214.08
1623	2004-03-28	Adam	OWY00	72199.7
1641	2004-03-28	Suzie	VLC10	28280.16
1655	2004-03-28	Suzie	QOD95	52069.0
1664	2004-03-28	Adam	BVD17	2705.07
1669	2004-03-28	Vijay	ZRX58	89688.6
1669	2004-03-28	Vijay	KLZ45	34936.69
1687	2004-03-28	Adam	TAR92	12172.29
1697	2004-03-28	Vijay	VHP21	58564.6
1699	2004-03-28	Vijay	TTL50	36680.67
1768	2004-03-28	Adam	PKF61	42310.87
1818	2004-03-28	Vijay	RVQ74	40910.17
1826	2004-03-28	Vijay	UJV74	23981.74
1868	2004-03-28	Vijay	LWH88	85936.49
1895	2004-03-28	Adam	KLZ45	91045.14
1896	2004-03-28	Suzie	HOC89	87637.74
1900	2004-03-28	Suzie	BKX16	43233.59
1904	2004-03-28	Adam	FHU51	31532.4
1920	2004-03-28	Adam	OQQ90	70465.47
1921	2004-03-28	Adam	UJK05	17266.89
1921	2004-03-28	Adam	KNC12	8479.02
1976	2004-03-28	Vijay	SZI87	64547.81
1984	2004-03-28	Suzie	RHI40	9668.9
1987	2004-03-28	Suzie	KPZ11	13694.12
2013	2004-03-28	Suzie	USA37	91561.74
2037	2004-03-28	Suzie	XOR11	51387.95
2065	2004-03-28	Vijay	ESS02	36145.66
2066	2004-03-28	Vijay	ITP77	66973.89
2084	2004-03-28	Vijay	GGZ02	49715.03
2105	2004-03-28	Vijay	PIL41	12079.2
2143	2004-03-28	Vijay	JAH56	61129.01
2188	2004-03-28	Vijay	XOL02	85625.56
2225	2004-03-28	Adam	HBZ47	12341.46
2228	2004-03-28	Suzie	FHU51	86730.05
2288	2004-03-28	Adam	KLC32	25551.14
2330	2004-03-28	Vijay	CIW95	47352.95
2342	2004-03-28	Vijay	EZH87	72864.28
2348	2004-03-28	Suzie	TRX25	76746.22
2350	2004-03-28	Vijay	BMI40	55520.35
2351	2004-03-28	Vijay	NFV76	77686.2
2380	2004-03-28	Vijay	SWP10	46620.21
2399	2004-03-28	Vijay	RLQ72	50341.76
2407	2004-03-28	Adam	JMS67	26856.1
2416	2004-03-28	Adam	MSR34	39901.45
2422	2004-03-28	Vijay	HQC20	74994.42
2451	2004-03-28	Vijay	LXZ23	21213.06
2501	2004-03-28	Vijay	USA37	42852.37
2510	2004-03-28	Suzie	DHX76	3265.62
2525	2004-03-28	Vijay	EHD54	52195.84
2582	2004-03-28	Adam	UZA27	88629.97
2588	2004-03-28	Vijay	GES72	57557.35
2590	2004-03-28	Adam	QVT53	10837.97
2603	2004-03-28	Vijay	DBJ37	35397.53
2611	2004-03-28	Vijay	UZN99	85172.69
2627	2004-03-28	Vijay	FEK12	56481.91
2644	2004-03-28	Adam	CMY93	72703.79
2645	2004-03-28	Suzie	GPF90	22790.08
2668	2004-03-28	Vijay	LXZ23	77209.48
2706	2004-03-28	Suzie	MWI88	76772.54
2714	2004-03-28	Vijay	HZQ88	46923.62
2739	2004-03-28	Vijay	GYW44	28243.34
2744	2004-03-28	Vijay	FVW02	32297.82
2774	2004-03-28	Adam	SZI87	88538.97
2785	2004-03-28	Suzie	OFG73	74512.92
2793	2004-03-28	Suzie	HBZ47	92330.8
2795	2004-03-28	Vijay	YIE77	51910.3
2809	2004-03-28	Vijay	LOE76	79649.99
2819	2004-03-28	Suzie	TGZ10	28364.96
2874	2004-03-28	Suzie	EUY70	44068.39
2876	2004-03-28	Vijay	NZH73	99209.6
2879	2004-03-28	Vijay	SWP10	20440.59
2885	2004-03-28	Suzie	SAL29	84458.29
2895	2004-03-28	Adam	CPI30	60468.57
2909	2004-03-28	Vijay	LQH77	72971.09
2912	2004-03-28	Vijay	FHU51	25530.21
2939	2004-03-28	Suzie	TLR73	34472.58
2943	2004-03-28	Suzie	DOT60	54860.9
2943	2004-03-28	Suzie	LJN20	66230.29
2954	2004-03-28	Suzie	VWV36	53802.92
2960	2004-03-28	Vijay	PAY03	79199.81
3008	2004-03-28	Adam	DEJ39	37771.25
3010	2004-03-28	Vijay	TXR54	27737.38
3014	2004-03-28	Vijay	NFV76	36847.34
3015	2004-03-28	Vijay	MIG08	39168.84
3019	2004-03-28	Suzie	GGZ02	16990.68
3029	2004-03-28	Vijay	DNY95	9470.3
3039	2004-03-28	Vijay	HTN44	33014.69
3048	2004-03-28	Vijay	XAY74	34917.87
3049	2004-03-28	Adam	ZUO35	18660.46
3072	2004-03-28	Adam	HPY94	98695.67
3083	2004-03-28	Vijay	WHR98	17906.3
3095	2004-03-28	Vijay	RDO14	96329.46
3152	2004-03-28	Suzie	QLM36	72412.55
3153	2004-03-28	Suzie	MYX55	13999.85
3154	2004-03-28	Vijay	ASM76	21211.8
3178	2004-03-28	Vijay	WPF80	92589.55
3179	2004-03-28	Adam	EDS79	15422.72
3183	2004-03-28	Vijay	VID27	13376.65
3202	2004-03-28	Vijay	XAA39	10874.27
3232	2004-03-28	Vijay	ZTC15	8939.73
3242	2004-03-28	Vijay	RHK19	48679.82
3253	2004-03-28	Vijay	AFN00	12714.51
3260	2004-03-28	Adam	MLJ73	29511.85
3261	2004-03-28	Vijay	HIQ84	4367.38
3266	2004-03-28	Adam	KLS22	84689.85
3308	2004-03-28	Suzie	PSJ39	96757.54
3315	2004-03-28	Vijay	MZB49	96116.34
3318	2004-03-28	Adam	LJG28	46660.5
3323	2004-03-28	Vijay	UNI06	18412.76
3334	2004-03-28	Vijay	WAU38	66876.38
3361	2004-03-28	Adam	LQH77	71644.66
3362	2004-03-28	Vijay	YAG49	92310.44
3365	2004-03-28	Vijay	MFV17	59667.49
3367	2004-03-28	Vijay	JGC68	1526.29
3380	2004-03-28	Suzie	DTT80	35081.35
3404	2004-03-28	Vijay	MMW04	77328.33
3456	2004-03-28	Suzie	PUC34	12274.98
3462	2004-03-28	Vijay	UJV74	79982.7
3467	2004-03-28	Vijay	RYG71	71249.11
3475	2004-03-28	Vijay	JYL63	96660.1
3489	2004-03-28	Suzie	MSM16	77192.54
3493	2004-03-28	Vijay	HAG80	83593.64
3527	2004-03-28	Adam	RVW74	36851.85
3529	2004-03-28	Adam	RRQ35	10964.94
3545	2004-03-28	Adam	VIP20	15357.74
3557	2004-03-28	Suzie	KCF14	90603.79
3569	2004-03-28	Vijay	LSP72	49381.88
3592	2004-03-28	Suzie	YOS74	27643.88
3618	2004-03-28	Adam	NRY73	49758.57
3653	2004-03-28	Adam	ZIW94	55497.51
3682	2004-03-28	Vijay	RVW74	27587.84
3699	2004-03-28	Suzie	RVW74	64293.02
3713	2004-03-28	Adam	JBB30	91858.1
3714	2004-03-28	Vijay	MNV74	23306.9
3727	2004-03-28	Suzie	VJK85	73073.35
3731	2004-03-28	Suzie	TEL46	24030.4
3731	2004-03-28	Suzie	KDR05	61286.68
3750	2004-03-28	Suzie	EUY70	75889.99
3753	2004-03-28	Suzie	USA37	39354.87
3765	2004-03-28	Suzie	IOV67	2590.81
3804	2004-03-28	Suzie	CJB00	6274.69
3810	2004-03-28	Adam	DBJ37	28254.09
3863	2004-03-28	Vijay	NRS07	56415.75
3878	2004-03-28	Vijay	WDS90	40799.85
3887	2004-03-28	Suzie	HZQ88	48941.04
3908	2004-03-28	Adam	OSD54	75132.58
3926	2004-03-28	Vijay	VGS13	22494.25
3931	2004-03-28	Suzie	RUC66	80360.6
3935	2004-03-28	Vijay	OPX15	87475.01
3940	2004-03-28	Suzie	CQX69	21099.95
3953	2004-03-28	Adam	EAB95	10223.73
3954	2004-03-28	Vijay	VQP10	39470.86
3997	2004-03-28	Adam	IJY46	92924.51
4011	2004-03-28	Vijay	QOD95	19010.19
4016	2004-03-28	Vijay	OSD54	53795.07
4029	2004-03-28	Suzie	TNH56	73125.88
4043	2004-03-28	Suzie	QLM36	97735.86
4045	2004-03-28	Vijay	VFL28	52410.06
4053	2004-03-28	Adam	DNA82	94572.93
4058	2004-03-28	Suzie	OFC92	16960.81
4069	2004-03-28	Adam	VFL28	86012.49
4073	2004-03-28	Vijay	ZER69	69155.95
4074	2004-03-28	Vijay	WZR48	92698.29
4087	2004-03-28	Suzie	PSJ39	62791.39
4087	2004-03-28	Suzie	GBC31	97283.3
4090	2004-03-28	Vijay	KGO02	49746.54
4101	2004-03-28	Suzie	LXV14	43262.76
4147	2004-03-28	Vijay	MSK41	30461.75
4149	2004-03-28	Suzie	LQH77	32372.93
4163	2004-03-28	Suzie	ZXF02	34601.4
4170	2004-03-28	Vijay	FTW52	40621.86
4172	2004-03-28	Adam	BJU03	88316.88
4183	2004-03-28	Adam	VNJ83	77981.23
4185	2004-03-28	Suzie	IQX05	81744.69
4198	2004-03-28	Suzie	QLM36	60774.06
4220	2004-03-28	Vijay	VGS13	33579.89
4232	2004-03-28	Suzie	TVT41	54220.13
4256	2004-03-28	Adam	JIB35	38894.83
4257	2004-03-28	Adam	UGF32	80008.78
4267	2004-03-28	Suzie	WDK35	80411.16
4272	2004-03-28	Vijay	DMJ97	2728.52
4287	2004-03-28	Suzie	FBD84	30704.04
4310	2004-03-28	Vijay	SLA71	35452.44
4322	2004-03-28	Suzie	JYI01	89959.93
4331	2004-03-28	Adam	DAF47	77272.11
4355	2004-03-28	Suzie	HRR19	21917.21
4390	2004-03-28	Adam	SVQ62	33961.95
4391	2004-03-28	Vijay	CFO05	90103.08
4398	2004-03-28	Vijay	ASM76	93324.55
4430	2004-03-28	Adam	VGS13	32497.78
4545	2004-03-28	Vijay	XPD06	19308.64
4549	2004-03-28	Vijay	LZC89	76983.76
4550	2004-03-28	Vijay	SYU65	14171.97
4556	2004-03-28	Suzie	WAU38	62036.49
4559	2004-03-28	Vijay	QWR83	23959.71
4563	2004-03-28	Vijay	YOS74	49217.98
4575	2004-03-28	Vijay	ABT73	85072.47
4578	2004-03-28	Vijay	TRX25	47872.78
4598	2004-03-28	Suzie	YAG49	60219.81
4601	2004-03-28	Suzie	WBQ79	15126.71
4607	2004-03-28	Vijay	UJV74	40289.64
4666	2004-03-28	Adam	ANI54	21713.04
4679	2004-03-28	Vijay	KGM78	68964.32
4683	2004-03-28	Vijay	XOL02	10346.79
4705	2004-03-28	Vijay	MWI88	32526.88
4718	2004-03-28	Suzie	JAR41	33052.65
4729	2004-03-28	Vijay	ECY82	81113.76
4740	2004-03-28	Suzie	COH25	52841.46
4767	2004-03-28	Vijay	CNC32	85061.62
4812	2004-03-28	Adam	TUS00	29982.67
4834	2004-03-28	Vijay	RYG71	78456.87
4860	2004-03-28	Vijay	TLR73	95131.51
4864	2004-03-28	Suzie	WAU38	42994.86
4889	2004-03-28	Vijay	UNI06	53505.99
4927	2004-03-28	Adam	MCR88	23656.11
4963	2004-03-28	Vijay	LSY20	74751.72
4979	2004-03-28	Adam	MLJ73	28889.33
4996	2004-03-28	Vijay	XIH33	36002.8
4998	2004-03-28	Suzie	HAO19	42994.35
29	2004-04-01	Suzie	HQC20	23084.02
51	2004-04-01	Vijay	TMJ34	99643.88
51	2004-04-01	Suzie	OVA58	85650.45
62	2004-04-01	Vijay	WWI36	55925.58
71	2004-04-01	Vijay	ZSM29	64965.43
123	2004-04-01	Suzie	EQP72	18122.37
124	2004-04-01	Suzie	LVI93	93847.95
213	2004-04-01	Vijay	OSQ68	27564.71
217	2004-04-01	Vijay	NZH73	43112.94
260	2004-04-01	Vijay	EDS79	43536.82
273	2004-04-01	Vijay	OID66	41501.98
322	2004-04-01	Vijay	BUU03	36762.05
333	2004-04-01	Vijay	RVQ74	12694.49
337	2004-04-01	Vijay	SOO37	95323.54
374	2004-04-01	Vijay	NUC17	23429.78
418	2004-04-01	Adam	LPB47	31609.32
419	2004-04-01	Adam	KLC32	11018.61
436	2004-04-01	Suzie	KUX44	61305.59
440	2004-04-01	Adam	EAB95	44746.17
461	2004-04-01	Adam	LSP72	94135.71
485	2004-04-01	Suzie	PWY60	30331.34
507	2004-04-01	Suzie	ZWC05	9948.31
536	2004-04-01	Adam	MSK41	3230.44
571	2004-04-01	Vijay	FGZ13	39381.86
615	2004-04-01	Adam	HTN44	63272.03
618	2004-04-01	Vijay	CQX69	76630.56
633	2004-04-01	Vijay	HOC89	93302.39
638	2004-04-01	Adam	JBV85	79818.33
658	2004-04-01	Adam	LSP72	65370.3
659	2004-04-01	Vijay	VNJ83	2073.25
671	2004-04-01	Vijay	PDA73	49316.66
680	2004-04-01	Adam	OFG73	68939.1
761	2004-04-01	Vijay	JTH51	77399.83
767	2004-04-01	Suzie	CFO05	35896.01
769	2004-04-01	Vijay	LJG28	19286.86
793	2004-04-01	Suzie	CPI30	38328.77
837	2004-04-01	Vijay	NUC17	52373.39
877	2004-04-01	Adam	UJD68	41138.6
909	2004-04-01	Adam	CJB00	18863.32
914	2004-04-01	Vijay	WDS90	41148.33
954	2004-04-01	Suzie	VQP10	13442.04
969	2004-04-01	Suzie	TMJ34	60445.36
993	2004-04-01	Suzie	FEK12	91570.86
997	2004-04-01	Vijay	KWV45	52307.69
998	2004-04-01	Suzie	TRX25	58578.68
1008	2004-04-01	Vijay	UZN99	71148.25
1020	2004-04-01	Vijay	XKW41	87110.68
1035	2004-04-01	Vijay	FTW52	41484.51
1039	2004-04-01	Vijay	CPI30	57510.38
1067	2004-04-01	Adam	JWH59	39459.39
1081	2004-04-01	Suzie	FEK12	30920.24
1091	2004-04-01	Vijay	KLL65	84279.41
1096	2004-04-01	Vijay	FNH63	54130.24
1129	2004-04-01	Vijay	ZET22	53757.69
1136	2004-04-01	Adam	HOC89	31603.21
1138	2004-04-01	Suzie	MDM90	9435.34
1186	2004-04-01	Adam	KBA78	85484.01
1195	2004-04-01	Adam	JWH59	62294.88
1244	2004-04-01	Vijay	GBY58	38087.43
1260	2004-04-01	Suzie	TGZ10	69495.16
1291	2004-04-01	Adam	MGZ99	4645.26
1317	2004-04-01	Vijay	HAO19	13877.63
1326	2004-04-01	Adam	CNH68	16481.29
1335	2004-04-01	Adam	ORN29	7139.96
1355	2004-04-01	Vijay	UCR01	86667.43
1384	2004-04-01	Adam	MSD77	95304.19
1415	2004-04-01	Vijay	MGZ99	74160.79
1420	2004-04-01	Vijay	KWP06	49721.74
1426	2004-04-01	Adam	AHT14	24195.05
1443	2004-04-01	Vijay	TLR73	47228.88
1461	2004-04-01	Vijay	GPR02	97637.07
1465	2004-04-01	Adam	BAR65	90803.15
1513	2004-04-01	Adam	KEW80	35215.8
1517	2004-04-01	Vijay	MSD77	51224.86
1550	2004-04-01	Vijay	TEL46	23706.04
1562	2004-04-01	Suzie	UJK05	13505.41
1566	2004-04-01	Vijay	PIL41	98235.36
1566	2004-04-01	Vijay	JPM89	34744.38
1572	2004-04-01	Adam	MFV17	98582.32
1581	2004-04-01	Suzie	JYL63	80962.65
1597	2004-04-01	Adam	LXV14	59381.87
1618	2004-04-01	Vijay	KGW77	35381.63
1624	2004-04-01	Suzie	NGE18	49110.65
1631	2004-04-01	Suzie	OBM99	82936.02
1651	2004-04-01	Adam	GPR02	15605.83
1657	2004-04-01	Vijay	CZI39	32027.99
1660	2004-04-01	Vijay	UGF32	99320.59
1668	2004-04-01	Adam	YBZ57	38240.93
1694	2004-04-01	Vijay	XRN09	35795.97
1703	2004-04-01	Suzie	NZH73	27144.15
